,Year,Month,Coffee,Corn,Sugar,Agri_Machinery_ETF,Food_Beverage_ETF,Investment_Funds_ETF,Restaurant_FastFood_ETF,Retail_ETF
216,2017,11,140.9040909,148.7921659,14.96666667,131.69266553521825,104.88515733591592,251.11995920309067,201.61892864011017,63.56064888068704
217,2017,12,137.3061905,149.0874275,14.4325,137.8794774474704,111.377287548271,257.3206666639803,215.413249984816,69.59120167703904
218,2018,1,138.876087,155.9168753,13.97952381,145.10035610669078,107.24073844634594,270.259997274149,226.19149552577383,79.08780576945189
219,2018,2,136.2835,163.4609697,13.57263158,137.0485679111001,99.06620446443988,261.1041972983012,209.4192677746531,67.55261886942434
220,2018,3,134.9390909,172.07659,12.82571429,132.46969412645046,97.08842269913715,262.3010748991039,225.2964036292579,62.654690750662915
221,2018,4,134.3395238,175.6009825,11.82428571,127.9231921197806,93.29976010508685,257.0911682394881,250.7449844461197,61.9718424029348
222,2018,5,135.6095652,179.1790589,11.82727273,127.86283404719424,82.2667734789358,263.2833496793785,280.2507810641936,70.66748763294633
223,2018,6,134.0338095,165.1402855,12.06190476,127.53303804466864,83.41352226949392,269.391824564699,295.4854193653961,76.0787376257391
224,2018,7,130.5986364,156.5542655,11.1552381,121.09365699552215,86.10245765092289,273.0083680497651,293.6345040028827,78.24749869539033
225,2018,8,125.2108696,162.5222585,10.45521739,121.70075527586368,94.09178956504005,279.3084191324693,315.7757765939442,83.08912897794693
226,2018,9,121.18,154.9450034,10.78368421,124.67415994457046,98.37840011813029,284.0090651228341,310.14969631223045,89.57643291102764
227,2018,10,137.3417391,160.3655651,13.18478261,114.58709824630056,94.98597039421423,269.8834179764693,288.38719112524916,88.44710355642565
228,2018,11,137.1077273,160.8782077,12.79238095,115.40271450843194,102.952856391339,265.06639499297523,307.4758487046343,93.24596313725353
229,2018,12,127.0585714,167.4898806,12.5535,109.79669843098476,101.38609957939867,247.9767036061626,284.7768860847797,87.23437228243351
230,2019,1,128.3573913,166.8462415,12.68095238,115.74813448808752,102.1427782619798,253.53975164936736,318.35697766956196,85.85988276549817
231,2019,2,128.454,169.6562835,12.92894737,123.85137088668728,111.03093593992595,269.3708095037697,355.78342333359507,93.5682480009846
232,2019,3,123.8885714,166.321332,12.47380952,124.11764357122324,122.6709343668376,273.92118497623187,386.3544673167179,92.58624266081227
233,2019,4,120.9904545,161.6533866,12.53571429,126.70612611464472,137.36688872392273,284.100554326345,410.82340495534834,102.58489518134957
234,2019,5,120.5491304,171.1801536,11.825,116.9662844905254,148.71515234881866,278.3589096460491,411.2521438637148,101.41687941508296
235,2019,6,129.7235,195.1679223,12.4395,119.93976074520084,144.57920598739506,281.3633691654797,420.5854917932767,106.3644153673533
236,2019,7,135.4704348,189.4863732,12.12863636,126.26941437081076,146.32118527312016,292.33084652616265,442.1245988011569,111.05513761842408
237,2019,8,126.2795455,163.6286143,11.55545455,120.77508018654908,158.11264984577315,282.23803843122744,460.4302676988248,102.48656214605744
238,2019,9,128.8942857,157.3744366,11.158,129.18368701649015,149.95252907037246,290.7199624122819,463.11994666312125,96.13541110570262
239,2019,10,127.0513043,167.2977941,12.4573913,130.28291045243762,146.704517766582,288.91984434405333,457.24138602689897,93.87998180214343
240,2019,11,140.9814286,166.3617855,12.687,136.06399674009236,142.37357647045587,303.01988598599064,437.51395959806007,96.45253686600488
241,2019,12,156.0290909,167.0590173,13.3352381,137.20867280134237,146.98458974027045,310.17445903741543,465.903246668672,94.31292848240211
242,2020,1,142.9365217,171.8141352,14.16666667,137.9395286733361,147.7628020627917,320.02477146419403,486.08561688657534,92.65632932615377
243,2020,2,135.5005,168.7445985,15.07105263,129.8936869213676,138.3860218322176,310.7407224032077,486.4023872956921,94.57823361906536
244,2020,3,148.3272727,162.1791482,11.805,101.32899074834047,118.9469637558346,256.9991992980472,368.38156086823454,80.88082989667087
245,2020,4,154.6304545,147.0121602,10.05190476,106.2226210309464,128.27838155668488,271.66934285408604,447.4724974345032,92.95244547567236
246,2020,5,149.9161905,143.9892438,10.641,105.68008157133563,130.0852814490669,291.2558704631445,532.4829111548049,111.3460664554662
247,2020,6,141.52,148.0423804,11.82818182,116.28007702059564,130.8380538114531,312.05306016690935,569.9978801071583,125.39919165620114
248,2020,7,146.7808696,152.5876196,11.90181818,122.765467223391,130.20578170953,324.56330740513687,614.5413936720406,141.79861468553517
249,2020,8,163.0714286,149.3929998,12.81428571,135.56578208834992,144.4693806207705,345.70102378278506,660.3491765795834,150.02081574583093
250,2020,9,166.5645455,166.6025335,12.44142857,141.32791116979485,140.127622363413,343.2702858914613,688.4380830710119,141.00638933757588
251,2020,10,152.0568182,186.7663875,14.28772727,153.74516915314035,137.18639996447496,346.682812516427,703.357740046819,143.34805583452794
252,2020,11,150.7261905,190.6250376,14.9335,169.5501688458602,141.72308295741277,360.84721982910514,690.6704876465377,133.79764391034442
253,2020,12,157.9526087,199.1844175,14.66772727,178.17276995776328,146.98344088410926,380.1620356098264,739.7302357499316,141.69743790701455
254,2021,1,160.8195238,231.7544615,15.91631579,199.94866330577344,145.9743217111235,391.5070152571567,765.370259994219,150.91099938686554
255,2021,2,166.429,245.5540566,17.00052632,217.80459633590985,147.1192313180715,402.85635155582895,797.2979521723988,158.40246843821015
256,2021,3,167.0508696,245.7603568,15.80565217,239.2614366680762,154.03820242451883,400.91955926648063,772.9935523989752,167.63513938489285
257,2021,4,168.6486364,268.6224488,16.23761905,245.34212013047983,162.69741454734557,292.5766409240659,824.9785926331643,182.53131693563608
258,2021,5,186.4628571,304.2975497,17.20333333,247.75253801311163,178.14151339902838,291.0871993970842,771.5650904025545,186.8864663885477
259,2021,6,192.0645455,292.5237268,17.21409091,232.01667741858867,202.40115719793147,296.5871523263561,799.7562801104694,179.55751463880242
260,2021,7,204.5009091,278.4457556,17.7147619,229.1696962226534,199.31258177027792,305.0503160925308,949.637805647514,184.8423079964263
261,2021,8,216.4345455,257.0207554,19.38363636,239.4539696285465,199.9793149584738,312.9465225572434,1054.529689275339,191.02659275413131
262,2021,9,225.5368182,235.8156036,19.26428571,232.0266443537653,197.92451713076107,311.4256901225815,1060.1142751949171,204.59804479457185
263,2021,10,241.0733333,239.6024509,19.61904762,225.21745332372095,202.61892570928063,313.8201498432172,1020.7454282460716,202.6120675993062
264,2021,11,258.9781818,248.7677461,19.74619048,235.58532358666469,245.2014824164059,329.35686868394896,1018.37045114395,223.55410847757847
265,2021,12,268.3291304,264.5731468,19.16727273,230.26283343668155,264.49204288244306,329.66993941340024,984.174013479674,230.0305387156861
266,2022,1,271.0814286,276.7191782,18.461,238.45049592104596,280.26645645029487,322.38598737139,876.1746449717037,219.48577492507167
267,2022,2,279.8335,292.671593,18.20315789,229.03084166554245,259.1912831016005,316.9308249905499,887.0571353607313,210.80086764489715
268,2022,3,258.9934783,335.9306842,19.10782609,245.98927188313783,246.01059625634596,314.0495419462506,867.1708053833036,225.97347115629023
269,2022,4,265.397619,348.507117,19.69904762,254.5615033531032,252.94506189428577,315.4441947684909,889.4266944686519,219.46844817638583
270,2022,5,260.4495455,344.9092996,19.28090909,232.44173973747348,262.67800348257623,295.0370024961524,782.700145228402,190.37487326955304
271,2022,6,273.7636364,335.717134,18.79409091,217.78054638645267,276.99454410929326,283.2264618890966,775.8221427718898,195.2450321161976
272,2022,7,255.9066667,312.682042,18.34,208.9270857167034,262.31927025140226,287.70720868096413,832.8689347499068,197.38011482674304
273,2022,8,268.4834783,293.9307903,18.0626087,240.5323770535709,263.72606019950547,305.765448942866,963.298506100896,194.9817346560803
274,2022,9,267.4922727,312.5461279,18.18590909,230.872174244231,237.08204305545027,282.6229405349554,956.338558140038,191.16329876374255
275,2022,10,240.082381,343.5532833,18.30095238,248.9666188053068,243.65030959457576,278.59897996310656,896.670464991695,203.1514680023301
276,2022,11,213.7181818,320.9296829,19.40590909,279.12502666877367,254.51806145833572,296.06890033934445,891.649994622839,215.14495024094785
277,2022,12,210.3886364,302.2354051,20.065,289.00776667102446,268.9269503895793,297.4813350315185,899.7837946082439,217.23901502996137
278,2023,1,206.76,302.8399884,19.94318182,289.0371083149937,259.1653004299505,301.31463277557623,916.0479660154372,219.646002948125
279,2023,2,229.506,298.2453034,21.4035,286.3100045122632,276.601066966067,309.9833562391398,970.8425029249918,233.71408619887225
280,2023,3,222.663913,284.957405,20.96173913,278.6065491870122,276.4053070237515,301.2619749554796,959.7597172361902,229.95426527377097
281,2023,4,229.9555,291.1797449,24.582,267.2877947206913,290.64444021480614,314.62097598618897,1111.543296290688,241.32902206481705
282,2023,5,220.1213043,268.1725264,25.72956522,256.66864155464833,328.3609119667362,316.7810882146237,1229.063998701905,226.60233016381764
283,2023,6,207.385,266.9352396,24.76227273,272.61212825689324,333.35720672903324,331.5871908250625,1238.999007265025,216.87970718326997
284,2023,7,193.4942857,235.2719473,24.00809524,286.0590175229905,324.48138057336234,343.79472372256845,1236.6499639947046,217.28167979456717
285,2023,8,186.3469565,207.6758887,24.19304348,278.89789525380303,344.9939087697212,342.39278858802095,1164.050861813052,219.83293516921955
286,2023,9,183.5890476,223.8476664,26.56380952,271.1755461984364,329.06636504468815,338.91465149530666,1176.277723690401,211.5885888316861
287,2023,10,183.9513636,221.9025188,26.90363636,253.59256247764628,316.8686108758706,329.71862720555566,1142.68607407845,198.63067704446135
288,2023,11,197.4331818,209.0402968,27.30954545,249.25196239456253,342.4982787532365,345.68825800832826,1314.5777511353722,199.6739852292111
289,2023,12,210.3104762,207.3979689,22.14571429,264.99856468995256,407.5999713361435,366.6260375591429,1415.650850704637,214.1577364883677
290,2024,1,203.8791304,198.7579285,22.47478261,273.8654121366378,425.3118632871773,376.13045726835367,1438.6045825821466,224.54974951964016
