Date,Households,Persons,Benefit / Households,Benefit / Persons,Cost,State,Region
2008-01-01,227917.0,564325.0,237.0395,95.7344,54025327.0,Alabama,SERO
2008-02-01,228363.0,563674.0,236.9181,95.9834,54103332.0,Alabama,SERO
2008-03-01,229865.0,556319.0,238.0395,98.3554,54716960.0,Alabama,SERO
2008-04-01,230293.0,567193.0,237.2707,96.3372,54641788.0,Alabama,SERO
2008-05-01,231899.0,572356.0,238.7762,96.7439,55371967.0,Alabama,SERO
2008-06-01,234585.0,578826.0,238.2124,96.5421,55881052.0,Alabama,SERO
2008-07-01,236930.0,584458.0,238.6933,96.7625,56553594.0,Alabama,SERO
2008-08-01,240746.0,593827.0,238.5795,96.7236,57437064.0,Alabama,SERO
2008-09-01,244042.0,601140.0,238.1367,96.6752,58115345.0,Alabama,SERO
2008-10-01,249866.0,613737.0,271.6015,110.575,67863992.0,Alabama,SERO
2008-11-01,255091.0,624670.0,270.3499,110.4004,68963837.0,Alabama,SERO
2008-12-01,262717.0,641449.0,269.1994,110.2555,70723255.0,Alabama,SERO
2009-01-01,266040.0,647628.0,261.3414,107.3568,69527260.0,Alabama,SERO
2009-02-01,269349.0,654335.0,261.9728,107.8379,70562101.0,Alabama,SERO
2009-03-01,274081.0,664828.0,262.66,108.2838,71990120.0,Alabama,SERO
2009-04-01,280486.0,680005.0,310.4709,128.0619,87082742.0,Alabama,SERO
2009-05-01,286554.0,692875.0,311.2292,128.7158,89183985.0,Alabama,SERO
2009-06-01,294674.0,710174.0,308.7916,128.1276,90992859.0,Alabama,SERO
2009-07-01,302202.0,725619.0,307.7943,128.1886,93016065.0,Alabama,SERO
2009-08-01,309869.0,740929.0,305.6495,127.8278,94711296.0,Alabama,SERO
2009-09-01,316569.0,753412.0,304.2989,127.8604,96331584.0,Alabama,SERO
2009-10-01,323655.0,767453.0,302.8964,127.7393,98033944.0,Alabama,SERO
2009-11-01,328905.0,777672.0,299.7862,126.7902,98601182.0,Alabama,SERO
2009-12-01,335354.0,791335.0,298.118,126.3372,99975051.0,Alabama,SERO
2010-01-01,336719.0,791477.0,297.2598,126.4636,100093017.0,Alabama,SERO
2010-02-01,337954.0,791430.0,297.5008,127.0379,100541600.0,Alabama,SERO
2010-03-01,342048.0,798652.0,295.896,126.7268,101210647.0,Alabama,SERO
2010-04-01,344417.0,802670.0,294.5326,126.3808,101442050.0,Alabama,SERO
2010-05-01,347616.0,808070.0,295.3225,127.042,102658836.0,Alabama,SERO
2010-06-01,351478.0,816400.0,293.9517,126.5526,103317546.0,Alabama,SERO
2010-07-01,356489.0,826277.0,294.9209,127.2407,105136047.0,Alabama,SERO
2010-08-01,363602.0,839921.0,294.0505,127.2945,106917358.0,Alabama,SERO
2010-09-01,369218.0,849785.0,292.7577,127.1986,108091430.0,Alabama,SERO
2010-10-01,373039.0,855732.0,293.3015,127.8588,109412900.0,Alabama,SERO
2010-11-01,377791.0,863606.0,291.4409,127.4931,110103764.0,Alabama,SERO
2010-12-01,380946.0,868312.0,291.7883,128.0134,111155578.0,Alabama,SERO
2011-01-01,380234.0,864727.0,290.1568,127.5865,110327494.0,Alabama,SERO
2011-02-01,380876.0,864745.0,289.3393,127.4392,110202388.0,Alabama,SERO
2011-03-01,384071.0,869429.0,290.0764,128.1415,111409943.0,Alabama,SERO
2011-04-01,384379.0,868813.0,288.3241,127.5599,110825734.0,Alabama,SERO
2011-05-01,618494.0,1420146.0,378.7011,164.9298,234224348.0,Alabama,SERO
2011-06-01,394167.0,887777.0,290.3023,128.8922,114427572.0,Alabama,SERO
2011-07-01,376553.0,873174.0,373.6832,161.1495,140711520.0,Alabama,SERO
2011-08-01,401479.0,900496.0,286.1631,127.5835,114888458.0,Alabama,SERO
2011-09-01,405481.0,907420.0,284.2836,127.0322,115271599.0,Alabama,SERO
2011-10-01,407776.0,910034.0,286.4335,128.3476,116800689.0,Alabama,SERO
2011-11-01,411396.0,916257.0,285.0649,127.9931,117274558.0,Alabama,SERO
2011-12-01,412474.0,916345.0,284.9663,128.2718,117541184.0,Alabama,SERO
2012-01-01,411949.0,913281.0,279.4594,126.0543,115123001.0,Alabama,SERO
2012-02-01,410562.0,908268.0,279.7578,126.4582,114857918.0,Alabama,SERO
2012-03-01,409763.0,905117.0,279.7092,126.6294,114614465.0,Alabama,SERO
2012-04-01,408935.0,902277.0,279.4322,126.6458,114269595.0,Alabama,SERO
2012-05-01,411372.0,906884.0,278.9901,126.5528,114768703.0,Alabama,SERO
2012-06-01,412350.0,908345.0,279.9946,127.1056,115455780.0,Alabama,SERO
2012-07-01,413101.0,909525.0,280.7573,127.5183,115981124.0,Alabama,SERO
2012-08-01,415804.0,914441.0,280.536,127.5621,116648002.0,Alabama,SERO
2012-09-01,415459.0,912152.0,280.8381,127.9137,116676713.0,Alabama,SERO
2012-10-01,419610.0,919211.0,284.0318,129.6575,119182564.0,Alabama,SERO
2012-11-01,421139.0,920764.0,282.5053,129.2123,118974012.0,Alabama,SERO
2012-12-01,421325.0,919706.0,282.4782,129.4056,119015145.0,Alabama,SERO
2013-01-01,421040.0,917452.0,278.4077,127.7678,117220799.0,Alabama,SERO
2013-02-01,420032.0,913949.0,278.4185,127.9554,116944693.0,Alabama,SERO
2013-03-01,419669.0,911626.0,279.6112,128.7196,117344139.0,Alabama,SERO
2013-04-01,419286.0,909254.0,278.0043,128.1966,116563301.0,Alabama,SERO
2013-05-01,421921.0,914462.0,278.1799,128.3486,117369959.0,Alabama,SERO
2013-06-01,422338.0,914339.0,278.5854,128.6801,117657213.0,Alabama,SERO
2013-07-01,423752.0,916543.0,278.2793,128.6589,117921417.0,Alabama,SERO
2013-08-01,422704.0,913774.0,280.3431,129.6843,118502151.0,Alabama,SERO
2013-09-01,422810.0,912789.0,279.6918,129.5551,118256471.0,Alabama,SERO
2013-10-01,424675.0,915230.0,281.8086,130.7618,119677081.0,Alabama,SERO
2013-11-01,422903.0,911698.0,260.8884,121.0165,110330496.0,Alabama,SERO
2013-12-01,421365.0,908168.0,260.7867,120.9978,109886367.0,Alabama,SERO
2014-01-01,417456.0,898898.0,257.4748,119.5735,107484399.0,Alabama,SERO
2014-02-01,417559.0,898745.0,259.188,120.4193,108226285.0,Alabama,SERO
2014-03-01,417531.0,897818.0,259.8153,120.8273,108480939.0,Alabama,SERO
2014-04-01,416914.0,896185.0,259.3499,120.6521,108126612.0,Alabama,SERO
2014-05-01,418029.0,898301.0,261.242,121.5703,109206721.0,Alabama,SERO
2014-06-01,418539.0,899097.0,260.0106,121.0376,108824566.0,Alabama,SERO
2014-07-01,419050.0,899307.0,260.647,121.4536,109224109.0,Alabama,SERO
2014-08-01,419974.0,900886.0,260.5899,121.4815,109440990.0,Alabama,SERO
2014-09-01,420629.0,900545.0,259.6706,121.2877,109224997.0,Alabama,SERO
2014-10-01,422625.0,903079.0,272.0556,127.3172,114977492.0,Alabama,SERO
2014-11-01,422887.0,902523.0,271.2631,127.1033,114713653.0,Alabama,SERO
2014-12-01,423364.0,902267.0,270.2836,126.8231,114428328.0,Alabama,SERO
2015-01-01,420116.0,894443.0,266.2312,125.0476,111847994.0,Alabama,SERO
2015-02-01,417564.0,888274.0,266.604,125.3264,111324227.0,Alabama,SERO
2015-03-01,416232.0,885245.0,266.9006,125.4936,111092567.0,Alabama,SERO
2015-04-01,415018.0,883325.0,265.9788,124.9665,110385995.0,Alabama,SERO
2015-05-01,414375.0,881147.0,267.6011,125.8442,110887198.0,Alabama,SERO
2015-06-01,415687.0,883164.0,266.0931,125.2445,110611438.0,Alabama,SERO
2015-07-01,415581.0,883077.0,266.0441,125.2018,110562853.0,Alabama,SERO
2015-08-01,415843.0,883258.0,266.0708,125.2677,110643691.0,Alabama,SERO
2015-09-01,416029.0,882759.0,265.441,125.0977,110431141.0,Alabama,SERO
2015-10-01,415796.0,881402.0,264.3875,124.7232,109931265.0,Alabama,SERO
2015-11-01,415875.0,879861.0,263.0257,124.3217,109385809.0,Alabama,SERO
2015-12-01,415567.0,878375.0,262.5021,124.1921,109087205.0,Alabama,SERO
2016-01-01,412125.0,869982.0,261.2477,123.7574,107666701.0,Alabama,SERO
2016-02-01,411998.0,867600.0,261.227,124.0491,107625003.0,Alabama,SERO
2016-03-01,411440.0,864645.0,260.3611,123.8924,107122975.0,Alabama,SERO
2016-04-01,386647.0,828894.0,260.9618,121.7286,100900103.0,Alabama,SERO
2016-05-01,384699.0,825615.0,260.9196,121.5767,100375513.0,Alabama,SERO
2016-06-01,384912.0,826733.0,260.6981,121.3764,100345837.0,Alabama,SERO
2016-07-01,383923.0,825193.0,261.4974,121.6623,100394882.0,Alabama,SERO
2016-08-01,386599.0,830607.0,261.0032,121.4817,100903582.0,Alabama,SERO
2016-09-01,387152.0,830742.0,261.1286,121.6942,101096445.0,Alabama,SERO
2016-10-01,385902.0,826790.0,260.311,121.4994,100454523.0,Alabama,SERO
2016-11-01,385846.0,825660.0,259.7437,121.383,100221063.0,Alabama,SERO
2016-12-01,384865.0,822878.0,259.8971,121.5554,100025293.0,Alabama,SERO
2017-01-01,381909.0,815094.0,249.9257,117.1017,95448878.0,Alabama,SERO
2017-02-01,379443.0,809763.0,256.2255,120.0635,97222987.0,Alabama,SERO
2017-03-01,376429.0,803466.0,257.7653,120.7647,97030345.0,Alabama,SERO
2017-04-01,369245.0,791488.0,257.5302,120.143,95091730.0,Alabama,SERO
2017-05-01,368738.0,790283.0,257.6362,120.2104,95000247.0,Alabama,SERO
2017-06-01,370190.0,793260.0,257.2873,120.0681,95245182.0,Alabama,SERO
2017-07-01,368329.0,789322.0,257.3575,120.0932,94792244.0,Alabama,SERO
2017-08-01,370478.0,793146.0,257.6299,120.3388,95446224.0,Alabama,SERO
2017-09-01,369652.0,790882.0,257.4768,120.3426,95176816.0,Alabama,SERO
2017-10-01,369851.0,790245.0,252.7794,118.306,93490712.0,Alabama,SERO
2017-11-01,369521.0,788561.0,253.3897,118.7388,93632814.0,Alabama,SERO
2017-12-01,365886.0,781426.0,254.1977,119.0227,93007396.0,Alabama,SERO
2018-01-01,361926.0,771467.0,248.0355,116.3634,89770485.0,Alabama,SERO
2018-02-01,360802.0,768516.0,249.3509,117.065,89966292.0,Alabama,SERO
2018-03-01,359374.0,764756.0,251.2244,118.0553,90283506.0,Alabama,SERO
2018-04-01,356702.0,758064.0,249.1915,117.2554,88887092.0,Alabama,SERO
2018-05-01,355936.0,756861.0,250.4135,117.7643,89131174.0,Alabama,SERO
2018-06-01,355661.0,756716.0,250.9266,117.937,89244802.0,Alabama,SERO
2018-07-01,355403.0,755632.0,250.8794,117.9983,89163279.0,Alabama,SERO
2018-08-01,356212.0,756688.0,250.2487,117.8049,89141586.0,Alabama,SERO
2018-09-01,353530.0,751235.0,251.3058,118.2641,88844152.0,Alabama,SERO
2018-10-01,352543.0,748755.0,257.1058,121.0554,90640836.0,Alabama,SERO
2018-11-01,350510.0,743517.0,252.18,118.8831,88391600.0,Alabama,SERO
2018-12-01,348807.0,739258.0,253.475,119.5981,88413840.0,Alabama,SERO
2019-01-02,346977.0,734098.0,472.0709,223.1279,163797737.0,Alabama,SERO
2019-02-02,1663.0,3926.0,4496.9453,1904.8446,7478420.0,Alabama,SERO
2019-03-01,342619.0,723596.0,248.6274,117.7238,85184474.0,Alabama,SERO
2019-04-01,339982.0,717163.0,247.1653,117.1724,84031740.0,Alabama,SERO
2019-05-01,339642.0,716989.0,248.4656,117.6997,84389364.0,Alabama,SERO
2019-06-01,339857.0,717564.0,248.9824,117.9246,84618427.0,Alabama,SERO
2019-07-01,340639.0,718523.0,248.6985,117.9036,84716418.0,Alabama,SERO
2019-08-01,341995.0,721299.0,249.6173,118.353,85367868.0,Alabama,SERO
2019-09-01,341373.0,719827.0,249.0946,118.1314,85034162.0,Alabama,SERO
2019-10-01,341033.0,718792.0,253.0688,120.0692,86304803.0,Alabama,SERO
2019-11-01,339535.0,716466.0,252.9914,119.8933,85899443.0,Alabama,SERO
2019-12-01,337577.0,711384.0,251.9883,119.5774,85065441.0,Alabama,SERO
2020-01-01,335156.0,705542.0,246.417,117.0563,82588126.0,Alabama,SERO
2020-02-01,334581.0,704788.0,249.5934,118.4884,83509209.0,Alabama,SERO
2020-03-01,335919.0,706626.0,370.8419,176.2925,124572834.0,Alabama,SERO
2020-04-01,354410.0,739950.0,364.7344,174.695,129265532.0,Alabama,SERO
2020-05-01,363723.0,755038.0,371.4205,178.9237,135094170.0,Alabama,SERO
2020-06-01,365109.0,755694.0,366.2514,176.9522,133721683.0,Alabama,SERO
2020-07-01,361924.0,746774.0,363.8888,176.3587,131700106.0,Alabama,SERO
2020-08-01,362459.0,751129.0,394.668,190.4479,143050954.0,Alabama,SERO
2020-09-01,364426.0,756314.0,380.6633,183.4206,138723589.0,Alabama,SERO
2020-10-01,378612.0,787978.0,386.3205,185.6214,146265583.0,Alabama,SERO
2020-11-01,382789.0,793944.0,399.1793,192.4587,152801439.0,Alabama,SERO
2020-12-01,369831.0,765476.0,383.8354,185.4457,141954228.0,Alabama,SERO
2021-01-01,378907.0,780532.0,433.8253,210.5992,164379442.0,Alabama,SERO
2021-02-01,383892.0,793255.0,438.851,212.3799,168471383.0,Alabama,SERO
2021-03-01,370977.0,763561.0,440.2392,213.8907,163318615.0,Alabama,SERO
2021-04-01,367466.0,755275.0,473.0536,230.156,173831100.0,Alabama,SERO
2021-05-01,367485.0,755065.0,460.4897,224.1172,169223054.0,Alabama,SERO
2021-06-01,368642.0,757590.0,459.4449,223.5651,169370672.0,Alabama,SERO
2021-07-01,370290.0,759489.0,470.271,229.2813,174136651.0,Alabama,SERO
2021-08-01,371885.0,759348.0,447.9517,219.381,166586526.0,Alabama,SERO
2021-09-01,375031.0,763754.0,489.8657,240.5419,183714826.0,Alabama,SERO
2021-10-01,375645.0,763817.0,504.98,248.349,189693195.0,Alabama,SERO
2021-11-01,377135.0,764815.0,503.0626,248.0633,189722530.0,Alabama,SERO
2021-12-01,377152.0,763238.0,501.024,247.5797,188962216.0,Alabama,SERO
2022-01-01,372668.0,753604.0,484.7448,239.7132,180648859.0,Alabama,SERO
2022-02-01,372345.0,750939.0,499.8655,247.8529,186122416.0,Alabama,SERO
2022-03-01,373834.0,752652.0,428.8061,212.9833,160302300.0,Alabama,SERO
2022-04-01,373715.0,752203.0,492.2517,244.5641,183961832.0,Alabama,SERO
2022-05-01,375848.0,756709.0,441.5566,219.3157,165958161.0,Alabama,SERO
2022-06-01,378095.0,761205.0,489.6905,243.2322,185149533.0,Alabama,SERO
2022-07-01,380352.0,765005.0,493.5433,245.3843,187720193.0,Alabama,SERO
2022-08-01,385734.0,774318.0,496.832,247.5016,191644977.0,Alabama,SERO
2022-09-01,387394.0,774378.0,392.4235,196.3156,152022504.0,Alabama,SERO
2022-10-01,389607.0,775879.0,389.4832,195.5786,151745367.0,Alabama,SERO
2022-11-01,392724.0,780872.0,547.7738,275.4919,215123899.0,Alabama,SERO
2022-12-01,395441.0,785394.0,551.1398,277.4954,217943261.0,Alabama,SERO
2023-01-01,392726.0,778885.0,535.3848,269.9494,210259524.0,Alabama,SERO
2023-02-01,393131.0,778546.0,552.5371,279.0066,217219472.0,Alabama,SERO
2023-03-01,394272.0,779187.0,548.0595,277.3205,216084524.0,Alabama,SERO
2023-04-01,390798.0,772368.0,366.2965,185.3364,143147926.0,Alabama,SERO
2023-05-01,390591.0,772813.0,282.4131,142.7357,110308029.0,Alabama,SERO
2023-06-01,391627.0,775368.0,366.8227,185.2767,143657658.0,Alabama,SERO
2023-07-01,389675.0,772361.0,368.7558,186.0463,143694918.0,Alabama,SERO
2023-08-01,390384.0,774256.0,347.1693,175.0446,135529340.0,Alabama,SERO
2023-09-01,388962.0,771820.0,370.9131,186.9233,144271118.0,Alabama,SERO
2023-10-01,379410.0,756623.0,392.6818,196.911,148987406.0,Alabama,SERO
2023-11-01,377225.0,753477.0,386.9622,193.731,145971833.0,Alabama,SERO
2023-12-01,376560.0,753021.0,391.7073,195.8794,147501293.0,Alabama,SERO
2024-01-01,373948.0,746939.0,383.969,192.2305,143584446.0,Alabama,SERO
2024-02-01,374968.0,749793.0,384.4454,192.2594,144154740.0,Alabama,SERO
2024-03-01,375077.0,749932.0,386.8175,193.466,145086346.0,Alabama,SERO
2024-04-01,374554.0,748584.0,385.525,192.8974,144399913.0,Alabama,SERO
1988-10-01,252097.0,646479.0,148.5951,57.9453,37460389.0,Florida,SERO
1988-11-01,255877.0,655687.0,146.4169,57.1381,37464709.0,Florida,SERO
1988-12-01,257415.0,660820.0,146.7819,57.1772,37783857.0,Florida,SERO
1989-01-01,257176.0,658327.0,144.9134,56.6105,37268241.0,Florida,SERO
1989-02-01,254413.0,649914.0,145.4318,56.9302,36999753.0,Florida,SERO
1989-03-01,261836.0,669391.0,145.2373,56.8104,38028358.0,Florida,SERO
1989-04-01,259406.0,663784.0,143.7198,56.1655,37281788.0,Florida,SERO
1989-05-01,259406.0,663784.0,143.9707,56.2636,37346858.0,Florida,SERO
1989-06-01,264789.0,677234.0,143.1052,55.9521,37892683.0,Florida,SERO
1989-07-01,267273.0,683036.0,143.656,56.2128,38395367.0,Florida,SERO
1989-08-01,271511.0,691285.0,145.8955,57.3023,39612220.0,Florida,SERO
1989-09-01,271794.0,695523.0,146.1512,57.1125,39723026.0,Florida,SERO
1989-10-01,275756.0,719077.0,174.9632,67.096,48247161.0,Florida,SERO
1989-11-01,285566.0,730976.0,167.4985,65.4356,47831876.0,Florida,SERO
1989-12-01,292676.0,751064.0,169.5969,66.0888,49636935.0,Florida,SERO
1990-01-01,302102.0,772265.0,162.8116,63.6902,49185719.0,Florida,SERO
1990-02-01,302102.0,772265.0,164.0028,64.1562,49545586.0,Florida,SERO
1990-03-01,309097.0,790326.0,164.6194,64.3828,50883366.0,Florida,SERO
1990-04-01,306979.0,786158.0,164.2936,64.1534,50434678.0,Florida,SERO
1990-05-01,309020.0,789663.0,163.3239,63.9138,50470343.0,Florida,SERO
1990-06-01,313829.0,803938.0,163.6863,63.8973,51369506.0,Florida,SERO
1990-07-01,309520.0,805818.0,170.1099,65.3403,52652407.0,Florida,SERO
1990-08-01,319748.0,830227.0,169.9588,65.4568,54343999.0,Florida,SERO
1990-09-01,315459.0,826179.0,171.4038,65.4469,54070873.0,Florida,SERO
1990-10-01,341211.0,884143.0,187.7136,72.443,64049956.0,Florida,SERO
1990-11-01,350919.0,910531.0,184.1243,70.9616,64612709.0,Florida,SERO
1990-12-01,372103.0,953531.0,179.1516,69.9116,66662853.0,Florida,SERO
1991-01-01,357063.0,926938.0,182.9784,70.4846,65334815.0,Florida,SERO
1991-02-01,382343.0,980593.0,178.5305,69.6108,68259880.0,Florida,SERO
1991-03-01,402246.0,1024885.0,176.178,69.1462,70866906.0,Florida,SERO
1991-04-01,396905.0,1026566.0,180.056,69.6157,71465120.0,Florida,SERO
1991-05-01,415877.0,1053143.0,176.2562,69.602,73300885.0,Florida,SERO
1991-06-01,430811.0,1096551.0,174.0705,68.3885,74991496.0,Florida,SERO
1991-07-01,433333.0,1067466.0,178.176,72.3298,77209550.0,Florida,SERO
1991-08-01,454216.0,1156725.0,179.7086,70.5669,81626509.0,Florida,SERO
1991-09-01,484326.0,1223211.0,179.5926,71.109,86981362.0,Florida,SERO
1991-10-01,505719.0,1264621.0,188.8664,75.5272,95513315.0,Florida,SERO
1991-11-01,512877.0,1301566.0,192.1966,75.7343,98573231.0,Florida,SERO
1991-12-01,540352.0,1360224.0,188.9452,75.0589,102096928.0,Florida,SERO
1992-01-01,543500.0,1354913.0,186.0751,74.6408,101131834.0,Florida,SERO
1992-02-01,543280.0,1358643.0,190.6474,76.2341,103574925.0,Florida,SERO
1992-03-01,568053.0,1443896.0,188.2061,74.0434,106911018.0,Florida,SERO
1992-04-01,572923.0,1458552.0,186.3816,73.2112,106782316.0,Florida,SERO
1992-05-01,560046.0,1417300.0,187.8354,74.2231,105196454.0,Florida,SERO
1992-06-01,547159.0,1376035.0,192.9983,76.7428,105600777.0,Florida,SERO
1992-07-01,544770.0,1362059.0,193.5155,77.3986,105421421.0,Florida,SERO
1992-08-01,554835.0,1398057.0,196.2276,77.8752,108873913.0,Florida,SERO
1992-09-01,649936.0,1751028.0,256.4894,95.2022,166701689.0,Florida,SERO
1992-10-01,603385.0,1507983.0,198.689,79.5009,119885947.0,Florida,SERO
1992-11-01,611290.0,1525476.0,183.8884,73.6879,112409132.0,Florida,SERO
1992-12-01,618886.0,1538445.0,184.7122,74.3061,114315779.0,Florida,SERO
1993-01-01,610089.0,1512766.0,184.0499,74.2261,112286796.0,Florida,SERO
1993-02-01,602212.0,1490096.0,183.6221,74.2096,110579421.0,Florida,SERO
1993-03-01,610055.0,1505390.0,183.39,74.3183,111878006.0,Florida,SERO
1993-04-01,600215.0,1482166.0,180.7755,73.2065,108504191.0,Florida,SERO
1993-05-01,598628.0,1479228.0,179.9641,72.8296,107731533.0,Florida,SERO
1993-06-01,601081.0,1483369.0,180.3644,73.0861,108413611.0,Florida,SERO
1993-07-01,600151.0,1478946.0,180.319,73.1728,108218648.0,Florida,SERO
1993-08-01,607633.0,1494338.0,180.6766,73.4673,109785051.0,Florida,SERO
1993-09-01,610744.0,1500075.0,180.5401,73.5055,110263754.0,Florida,SERO
1993-10-01,610205.0,1493772.0,185.756,75.8812,113349257.0,Florida,SERO
1993-11-01,618801.0,1512775.0,184.0048,75.2672,113862359.0,Florida,SERO
1993-12-01,623283.0,1520001.0,182.4443,74.8121,113714417.0,Florida,SERO
1994-01-01,616956.0,1500981.0,180.5983,74.2322,111421181.0,Florida,SERO
1994-02-01,602346.0,1463455.0,181.1879,74.5755,109137831.0,Florida,SERO
1994-03-01,605919.0,1469271.0,181.9646,75.0412,110255788.0,Florida,SERO
1994-04-01,599680.0,1459056.0,180.1735,74.0523,108046462.0,Florida,SERO
1994-05-01,601783.0,1461016.0,180.2877,74.2593,108494076.0,Florida,SERO
1994-06-01,601445.0,1458885.0,179.4305,73.9727,107917603.0,Florida,SERO
1994-07-01,596535.0,1444831.0,181.2583,74.8371,108126894.0,Florida,SERO
1994-08-01,602487.0,1455885.0,181.9079,75.2787,109597131.0,Florida,SERO
1994-09-01,603829.0,1453184.0,181.8302,75.5543,109794326.0,Florida,SERO
1994-10-01,598826.0,1433642.0,192.0998,80.2393,115034376.0,Florida,SERO
1994-11-01,603195.0,1443008.0,189.2215,79.0969,114137438.0,Florida,SERO
1994-12-01,603203.0,1439973.0,188.3964,78.919,113641257.0,Florida,SERO
1995-01-01,590798.0,1404469.0,185.6488,78.0942,109680918.0,Florida,SERO
1995-02-01,578476.0,1373868.0,185.4757,78.0957,107293233.0,Florida,SERO
1995-03-01,587341.0,1391959.0,185.609,78.3183,109015803.0,Florida,SERO
1995-04-01,576193.0,1367260.0,182.7475,77.0138,105297837.0,Florida,SERO
1995-05-01,580169.0,1375349.0,183.1493,77.2586,106257536.0,Florida,SERO
1995-06-01,578673.0,1368897.0,182.8134,77.2806,105789205.0,Florida,SERO
1995-07-01,575351.0,1357497.0,182.2279,77.234,104844987.0,Florida,SERO
1995-08-01,590734.0,1392363.0,183.4815,77.8452,108388740.0,Florida,SERO
1995-09-01,592639.0,1395266.0,181.8274,77.2312,107758035.0,Florida,SERO
1995-10-01,604186.0,1415832.0,190.2847,81.2013,114967348.0,Florida,SERO
1995-11-01,600502.0,1405575.0,188.6358,80.5906,113276176.0,Florida,SERO
1995-12-01,600082.0,1401472.0,185.3064,79.3445,111199053.0,Florida,SERO
1996-01-01,595543.0,1385337.0,183.3647,78.8267,109201553.0,Florida,SERO
1996-02-01,590765.0,1370501.0,184.2485,79.4217,108847568.0,Florida,SERO
1996-03-01,590761.0,1367290.0,182.577,78.8855,107859398.0,Florida,SERO
1996-04-01,588410.0,1360768.0,181.0864,78.3036,106553051.0,Florida,SERO
1996-05-01,584263.0,1352158.0,181.2981,78.3383,105925792.0,Florida,SERO
1996-06-01,578430.0,1338407.0,177.5339,76.7262,102690913.0,Florida,SERO
1996-07-01,586601.0,1355316.0,179.8008,77.8205,105471348.0,Florida,SERO
1996-08-01,582734.0,1356120.0,180.8303,77.704,105375982.0,Florida,SERO
1996-09-01,582734.0,1347443.0,178.7404,77.3006,104158120.0,Florida,SERO
1996-10-01,580577.0,1342000.0,179.6253,77.7096,104286336.0,Florida,SERO
1996-11-01,565529.0,1311147.0,177.1601,76.4134,100189173.0,Florida,SERO
1996-12-01,559435.0,1295006.0,176.1876,76.112,98565503.0,Florida,SERO
1997-01-01,542741.0,1254370.0,171.429,74.1739,93041524.0,Florida,SERO
1997-02-01,528167.0,1220646.0,171.5713,74.238,90618296.0,Florida,SERO
1997-03-01,513919.0,1193306.0,171.2699,73.7605,88018846.0,Florida,SERO
1997-04-01,497669.0,1138264.0,169.4211,74.0739,84315616.0,Florida,SERO
1997-05-01,488501.0,1138264.0,168.8503,72.4643,82483554.0,Florida,SERO
1997-06-01,484615.0,1130137.0,168.7045,72.3423,81756727.0,Florida,SERO
1997-07-01,479630.0,1119191.0,169.1018,72.4687,81106279.0,Florida,SERO
1997-08-01,474271.0,1108047.0,169.7782,72.6692,80520860.0,Florida,SERO
1997-09-01,450356.0,1049593.0,169.3639,72.6701,76274031.0,Florida,SERO
1997-10-01,463030.0,1080616.0,163.5637,70.0849,75734910.0,Florida,SERO
1997-11-01,453868.0,1059002.0,167.4358,71.7598,75993752.0,Florida,SERO
1997-12-01,456022.0,1061159.0,166.6162,71.6016,75980637.0,Florida,SERO
1998-01-01,434454.0,1004225.0,165.9904,71.8118,72115200.0,Florida,SERO
1998-02-01,427991.0,986558.0,166.7413,72.3361,71363793.0,Florida,SERO
1998-03-01,426017.0,978735.0,165.7119,72.1299,70596096.0,Florida,SERO
1998-04-01,418904.0,959772.0,163.3692,71.3044,68435996.0,Florida,SERO
1998-05-01,419677.0,954461.0,158.1389,69.5337,66367241.0,Florida,SERO
1998-06-01,418112.0,950802.0,161.0218,70.8088,67325132.0,Florida,SERO
1998-07-01,418368.0,946660.0,159.6894,70.5733,66808955.0,Florida,SERO
1998-08-01,422000.0,952083.0,160.8259,71.2842,67868522.0,Florida,SERO
1998-09-01,422562.0,952782.0,157.9857,70.0672,66758745.0,Florida,SERO
1998-10-01,428372.0,962447.0,166.1013,73.9294,71153146.0,Florida,SERO
1998-11-01,430029.0,957530.0,165.4219,74.2914,71136211.0,Florida,SERO
1998-12-01,436579.0,967349.0,164.7725,74.3643,71936205.0,Florida,SERO
1999-01-01,431235.0,949852.0,160.0995,72.6856,69040521.0,Florida,SERO
1999-02-01,427948.0,938196.0,160.165,73.0575,68542290.0,Florida,SERO
1999-03-01,428702.0,936827.0,159.4684,72.9745,68364438.0,Florida,SERO
1999-04-01,422871.0,920029.0,155.1092,71.2925,65591186.0,Florida,SERO
1999-05-01,420424.0,910722.0,153.4691,70.8472,64522107.0,Florida,SERO
1999-06-01,421222.0,912234.0,155.4556,71.7813,65481329.0,Florida,SERO
1999-07-01,423256.0,914584.0,155.2624,71.8531,65715732.0,Florida,SERO
1999-08-01,424698.0,918143.0,155.0065,71.7001,65830958.0,Florida,SERO
1999-09-01,423775.0,913310.0,155.102,71.9672,65728348.0,Florida,SERO
1999-10-01,425406.0,915419.0,158.7271,73.7623,67523441.0,Florida,SERO
1999-11-01,421308.0,906072.0,158.4226,73.6638,66744697.0,Florida,SERO
1999-12-01,424804.0,912351.0,158.4542,73.7786,67311993.0,Florida,SERO
2000-01-01,414951.0,885434.0,152.5133,71.474,63285540.0,Florida,SERO
2000-02-01,411685.0,873987.0,153.3082,72.2147,63114694.0,Florida,SERO
2000-03-01,414360.0,877556.0,153.19,72.3325,63475815.0,Florida,SERO
2000-04-01,410061.0,864800.0,151.2324,71.7096,62014491.0,Florida,SERO
